"","Point_code","blue","green","red","vnir","NDAVI","ind24","NDWI","WAVI","DII_blue_green","DII_blue_red","DII_green_red","depth","Year.x","Accuracy.m.","UTM.Zone","UTM.Easting","UTM.Northing","Site","Year.y","TOT","T_DR","TSG","Tt","Sf","Hw","TMA"
"122","BB31_S",0.0466667152941227,0.0546970516443253,0.0270680505782366,0.00482495268806815,-0.81259286403656,-0.837876677513123,0.837876677513123,-1.04614317417145,0.509933412075043,0.0235257111489773,-0.44587367773056,-1.58658409118652,2023,0.40044925,"17 R",571076,2813981,"BB31",2023,"100","98.15","98.15","98.15","0","0",0
"123","BB33_C",0.0240571405738592,0.0412622876465321,0.0264191366732121,0.0218973234295845,-0.0469990707933903,-0.306603610515594,0.306603610515594,-0.140381142497063,0.194056376814842,-0.618311762809753,-0.711195826530457,-0.219005823135376,2023,2.3024526,"17 R",566321,2817321,"BB33",2023,"95.75","95.75","95.75","0","0","95.75",0
"124","BB33_E",0.0226854309439659,0.0403290092945099,0.0262975413352251,0.0228365957736969,0.003320696298033,-0.276929408311844,0.276929408311844,-0.105658076703548,0.16348996758461,-0.673073649406433,-0.730929493904114,-0.20241180062294,2023,2.3133903,"17 R",566320,2817333,"BB33",2023,"37.75","37.75","36.25","0","0","36.25",1.5
"125","BB33_L",0.0323979742825031,0.0576074235141277,0.0418526865541935,0.0747378095984459,0.39519789814949,0.129437118768692,-0.129437118768692,0.423084944486618,0.0812267810106277,-0.714287221431732,-0.691062986850739,NA,2023,2.2823946,"17 R",566309,2817319,"BB33",2023,"2.25","2.25","2.25","0","0","2.25",0
"126","BB33_R",0.0231012962758541,0.0387336611747742,0.0243679843842983,0.0194310136139393,-0.086293987929821,-0.331862032413483,0.331862032413483,-0.169078215956688,0.231305867433548,-0.589705586433411,-0.719352066516876,-0.319007128477097,2023,2.2921224,"17 R",566336,2817323,"BB33",2023,"39.5","39.5","39.5","0","0","39.5",0
"127","BB33_S",0.02378617413342,0.0435274951159954,0.0283523947000504,0.0234256852418184,-0.00763555802404881,-0.300236821174622,0.300236821174622,-0.142725735902786,0.116986721754074,-0.690064966678619,-0.705886662006378,-0.124193638563156,2023,2.2811673,"17 R",566324,2817302,"BB33",2023,"24.5","24.5","24.5","0","0","24.5",0
"128","BB34_C",0.0193344373255968,0.0361943505704403,0.0200206395238638,0.00840745773166418,-0.393880069255829,-0.622999250888824,0.622999250888824,-0.612766027450562,0.136714339256287,-0.599573075771332,-0.653224468231201,-1.02229082584381,2023,0.50118464,"17 R",566759,2819517,"BB34",2023,"98","98","81.75","81.75","0","0",16.25
"129","BB34_E",0.0237336400896311,0.0319257751107216,0.0188144650310278,0.00687942421063781,-0.550556302070618,-0.645438015460968,0.645438015460968,-0.696763396263123,0.496086776256561,-0.341401606798172,-0.736362397670746,-1.05472815036774,2023,0.49305227,"17 R",566770,2819512,"BB34",2023,"100","100","80.75","80.75","0","0",19.25
"130","BB34_L",0.0209808982908726,0.0332558415830135,0.0191727764904499,0.00781802460551262,-0.457061320543289,-0.619318783283234,0.619318783283234,-0.631034553050995,0.322596281766891,-0.480824112892151,-0.708403766155243,-1.02686524391174,2023,0.50213414,"17 R",566755,2819529,"BB34",2023,"93.25","93.25","93.25","93.25","0","0",0
"131","BB34_R",0.0211260821670294,0.0351308882236481,0.0200243219733238,0.00793918967247009,-0.453699260950089,-0.631336152553558,0.631336152553558,-0.648262560367584,0.262019872665405,-0.511109828948975,-0.683172106742859,-1.03682887554169,2023,0.4982843,"17 R",566764,2819500,"BB34",2023,"98.75","98.75","72.5","77","0","0",26.25
"132","BB34_S",0.021802868694067,0.0337888561189175,0.0190507918596268,0.0075817909091711,-0.483962655067444,-0.633470058441162,0.633470058441162,-0.645956933498383,0.341465771198273,-0.436933845281601,-0.68815290927887,-1.00551247596741,2023,0.49246672,"17 R",566744,2819512,"BB34",2023,"97.5","97.5","77","77","0","0",20.5
"133","BB35_C",0.0390285849571228,0.0720658227801323,0.0388420112431049,0.00532088382169604,-0.760047435760498,-0.862485826015472,0.862485826015472,-1.13855063915253,-0.00803335849195719,-0.464214265346527,-0.416252672672272,-1.10988736152649,2023,2.3164377,"17 R",567685,2821956,"BB35",2023,"12.75","12.75","11.75","10.75","0","1",1
"134","BB35_E",0.0383374281227589,0.0674242973327637,0.0378720834851265,0.00496325548738241,-0.770753920078278,-0.862869918346405,0.862869918346405,-1.15239524841309,0.0559934489428997,-0.460445076227188,-0.465591371059418,-1.10980522632599,2023,2.3310215,"17 R",567675,2821967,"BB35",2023,"74.5","74.5","35","33.75","0","1.25",39.5
"135","BB35_L",0.0391619279980659,0.0712695047259331,0.0388402789831161,0.00555497314780951,-0.751549303531647,-0.855385303497314,0.855385303497314,-1.12462389469147,0.00904567539691925,-0.460765391588211,-0.427333652973175,-1.10983324050903,2023,2.3268235,"17 R",567678,2821942,"BB35",2023,"88.25","88.25","19.75","19.75","0","0",68.5
"136","BB35_R",0.0375291481614113,0.0663705319166183,0.0360681377351284,0.00473334128037095,-0.776002705097198,-0.8668612241745,0.8668612241745,-1.15197277069092,0.0540618896484375,-0.439996153116226,-0.448079884052277,-1.10992407798767,2023,2.3298063,"17 R",567695,2821968,"BB35",2023,"36","36","16.75","15.75","0","1",19.25
"137","BB35_S",0.041221097111702,0.0715408027172089,0.0392085276544094,0.00520723592489958,-0.775687158107758,-0.864303112030029,0.864303112030029,-1.14828455448151,0.0556170754134655,-0.417594194412231,-0.429965853691101,-1.10993599891663,2023,2.3524783,"17 R",567697,2821946,"BB35",2023,"37.25","37.25","12.75","12.25","0","0.5",24.5
"138","BB42_C",0.0217725224792957,0.0319157689809799,0.0201562717556953,0.0158337708562613,-0.157919093966484,-0.336799025535583,0.336799025535583,-0.180154040455818,0.410227656364441,-0.486589044332504,-0.78362911939621,-2.12005615234375,2023,0.5279937,"17 R",573147,2835843,"BB42",2023,"100","100","100","100","0","0",0
"139","BB42_E",0.0221796780824661,0.0305906031280756,0.0187146887183189,0.0143132507801056,-0.21556031703949,-0.362493425607681,0.362493425607681,-0.199896112084389,0.480921447277069,-0.404569059610367,-0.775459110736847,-2.1201913356781,2023,0.5262082,"17 R",573141,2835831,"BB42",2023,"100","100","100","100","0","0",0
"140","BB42_L",0.0205477122217417,0.0282046664506197,0.0189544707536697,0.0132603384554386,-0.215551435947418,-0.360408216714859,0.360408216714859,-0.265132665634155,0.504386901855469,-0.491888821125031,-0.86534172296524,-2.12056136131287,2023,0.6125261,"17 R",573141,2835828,"BB42",2023,"81.5","81.5","81","77","0","4",0.5
"141","BB42_R",0.0205477122217417,0.0282046664506197,0.0189544707536697,0.0132603384554386,-0.215551435947418,-0.360408216714859,0.360408216714859,-0.265132665634155,0.504386901855469,-0.491888821125031,-0.86534172296524,-2.12056136131287,2023,0.6125261,"17 R",573141,2835828,"BB42",2023,"100","100","100","34","66","0",0
"142","BB42_S",0.0225944742560387,0.0366858914494514,0.0261612627655268,0.0157195739448071,-0.17943549156189,-0.40007883310318,0.40007883310318,-0.373978525400162,0.27593857049942,-0.672645688056946,-0.822067081928253,-2.13397431373596,2023,0.55214506,"17 R",573153,2835858,"BB42",2023,"100","100","100","99.2","0","0.8",0
"143","BB43_C",0.0223241448402405,0.0373648516833782,0.0265095941722393,0.0244059395045042,0.0445493459701538,-0.209790289402008,0.209790289402008,-0.0619748383760452,0.241343840956688,-0.695999383926392,-0.81274402141571,-1.69986212253571,2023,0.511205,"17 R",573793,2838538,"BB43",2023,"100","100","100","0","0","100",0
"144","BB43_E",0.0227236691862345,0.0368324592709541,0.0312924534082413,0.1007344648242,0.631880581378937,0.464515775442123,-0.464515775442123,0.788952887058258,0.276735484600067,-0.820181787014008,-0.940147697925568,-1.65885055065155,2023,0.5106193,"17 R",573778,2838541,"BB43",2023,"66.6","66.6","63.6","1.6","0","62",3
"145","BB43_L",0.0254386067390442,0.0443516708910465,0.0314148627221584,0.0249887090176344,-0.00892170704901218,-0.279245108366013,0.279245108366013,-0.170897513628006,0.161076158285141,-0.710661351680756,-0.757037818431854,-1.71368503570557,2023,0.5006647,"17 R",573790,2838523,"BB43",2023,"100","100","100","0","0","100",0
"146","BB43_R",0.0179864782840014,0.0275916662067175,0.0166880805045366,0.0457244180142879,0.435371994972229,0.247322976589203,-0.247322976589203,0.697849094867706,0.398287773132324,-0.516060054302216,-0.800520360469818,-1.66954874992371,2023,0.5030069,"17 R",573798,2838553,"BB43",2023,"77.2","75.8","75.8","0.1","0","75.7",0
"147","BB43_S",0.0284233428537846,0.047648798674345,0.0351253785192966,0.0189260933548212,-0.200577884912491,-0.431434512138367,0.431434512138367,-0.449551641941071,0.183810770511627,-0.695241570472717,-0.761423528194427,-1.73129904270172,2023,0.5159227,"17 R",573810,2838536,"BB43",2023,"97.2","97.2","96.3","96.3","0","0",0.9
"148","BB45_C",0.0187589321285486,0.0408254116773605,0.026399465277791,0.0114883854985237,-0.240369960665703,-0.560789465904236,0.560789465904236,-0.590337514877319,-0.0416118018329144,-0.866436302661896,-0.721332371234894,-1.15936243534088,2023,0.60021186,"17 R",569666,2830253,"BB45",2023,"99.25","99.25","95","90.5","0","4.5",4.25
"149","BB45_E",0.0151648977771401,0.0315827541053295,0.0198484342545271,0.0106595391407609,-0.17446106672287,-0.495314359664917,0.495314359664917,-0.451794773340225,0.0614650323987007,-0.835086226463318,-0.783628463745117,-1.155144572258,2023,0.57620347,"17 R",569652,2830261,"BB45",2023,"99.25","99.25","91.75","91.75","0","0",7.5
"150","BB45_L",0.01737429946661,0.0306457504630089,0.0204559285193682,0.0112501084804535,-0.213949963450432,-0.46294891834259,0.46294891834259,-0.435523688793182,0.234521448612213,-0.724872231483459,-0.834293484687805,-1.15251326560974,2023,0.5441186,"17 R",569657,2830241,"BB45",2023,"100","100","83.75","83.75","0","0",16.25
"151","BB45_R",0.0212450344115496,0.0413640365004539,0.0278563946485519,0.0114907287061214,-0.297970920801163,-0.565196096897125,0.565196096897125,-0.623895645141602,0.0667180866003036,-0.787945628166199,-0.74483859539032,-1.17062926292419,2023,0.68283176,"17 R",569677,2830261,"BB45",2023,"99","99","72.75","72.75","0","0",26.25
"152","BB45_S",0.0183528028428555,0.0341388769447803,0.0219186432659626,0.0109016243368387,-0.254702597856522,-0.515919029712677,0.515919029712677,-0.503515958786011,0.15652921795845,-0.729174733161926,-0.773423433303833,-1.1650755405426,2023,0.7877609,"17 R",569679,2830244,"BB45",2023,"99.75","99.75","29.25","29.25","0","0",70.5
"158","BB47_C",0.0219256542623043,0.0308920871466398,0.0229299776256084,0.00520849693566561,-0.6160928606987,-0.711445271968842,0.711445271968842,-0.944693028926849,0.457338333129883,-0.589894235134125,-0.904104292392731,-1.96756422519684,2023,0.5910876,"17 R",571320,2833679,"BB47",2023,"93.7","93.7","65.75","20.25","0","45.5",27.95
"159","BB47_E",0.0209535099565983,0.0338182635605335,0.0243721529841423,0.00567348301410675,-0.573854744434357,-0.712674975395203,0.712674975395203,-0.933513462543488,0.300660252571106,-0.687434494495392,-0.855176627635956,-1.97007524967194,2023,0.6409462,"17 R",571306,2833668,"BB47",2023,"5.75","5.75","2.75","2.75","0","0",3
"160","BB47_L",0.0234322883188725,0.0330264903604984,0.0231711436063051,0.0053258053958416,-0.62961345911026,-0.722269296646118,0.722269296646118,-0.939328908920288,0.441611766815186,-0.532388627529144,-0.84442538022995,-1.97294366359711,2023,0.7166373,"17 R",571328,2833665,"BB47",2023,"84","84","74.75","31.5","0","43.25",9.25
"161","BB47_R",0.0223255082964897,0.0316845923662186,0.0228027701377869,0.00402663089334965,-0.694398164749146,-0.774489343166351,0.774489343166351,-1.04975163936615,0.444251388311386,-0.567061901092529,-0.874982178211212,-1.96073234081268,2023,0.5557995,"17 R",571309,2833688,"BB47",2023,"31.5","31.5","22","3.75","0","18.25",9.5
"162","BB47_S",0.0228914096951485,0.0307634752243757,0.0235377140343189,0.00627052830532193,-0.569951176643372,-0.66136372089386,0.66136372089386,-0.868913292884827,0.505574703216553,-0.569171786308289,-0.926105380058289,-1.96669590473175,2023,0.8083883,"17 R",571330,2833688,"BB47",2023,"51.75","51.75","51.75","23.75","0","28",0
"163","BB48_C",0.0149379754438996,0.0407169722020626,0.030988872051239,0.00990192499011755,-0.202740371227264,-0.608765661716461,0.608765661716461,-0.773533999919891,-0.26610341668129,-1.23134100437164,-0.833237707614899,-1.0104808807373,2023,0.3005204,"17 R",570127,2828663,"BB48",2023,"98","98","68.25","68.25","0","0",29.75
"164","BB48_E",0.0179789531975985,0.043793398886919,0.0342575721442699,0.00825877767056227,-0.37046554684639,-0.682673096656799,0.682673096656799,-0.917251646518707,-0.170407727360725,-1.13184630870819,-0.828747391700745,-1.01537227630615,2023,0.30122748,"17 R",570147,2828658,"BB48",2023,"13.5","13.5","6.75","6.75","0","0",6.75
"165","BB48_L",0.0188030134886503,0.0432595685124397,0.0326870083808899,0.00814061891287565,-0.395729660987854,-0.683245539665222,0.683245539665222,-0.90183013677597,-0.110505416989326,-1.04687714576721,-0.809025883674622,-1.01181304454803,2023,0.30122748,"17 R",570142,2828669,"BB48",2023,"59","59","35","35","0","0",24
"166","BB48_R",0.0197465773671865,0.0412468612194061,0.0319525487720966,0.00895724073052406,-0.37588506937027,-0.643166959285736,0.643166959285736,-0.843146920204163,-0.00293532386422157,-0.978469610214233,-0.841180026531219,-1.01134836673737,2023,0.3019346,"17 R",570114,2828656,"BB48",2023,"99.5","99.5","89.75","89.75","0","0",9.75
"167","BB48_S",0.0182390380650759,0.0411166101694107,0.0300216693431139,0.0104904491454363,-0.269708573818207,-0.593449056148529,0.593449056148529,-0.723162114620209,-0.0784605890512466,-1.0045530796051,-0.80185866355896,-1.00692296028137,2023,0.30122748,"17 R",570122,2828679,"BB48",2023,"58.5","58.5","21.75","21.75","0","0",36.75
"168","BB49_C",0.0100766532123089,0.0192911680787802,0.0125769944861531,0.00729853566735983,-0.159889921545982,-0.451025426387787,0.451025426387787,-0.398363620042801,0.259106785058975,-0.853470087051392,-0.965620458126068,-1.19679260253906,2023,0.3005204,"17 R",569329,2825717,"BB49",2023,"70.4","70.4","44","44","0","0",26.4
"169","BB49_E",0.0107599515467882,0.018616059795022,0.0118460841476917,0.00835632439702749,-0.125737205147743,-0.380379259586334,0.380379259586334,-0.259109675884247,0.368536859750748,-0.736633002758026,-0.960436105728149,-1.20124423503876,2023,0.3005204,"17 R",569322,2825731,"BB49",2023,"87.5","87.5","20","20","0","0",67.5
"170","BB49_L",0.00951816234737635,0.0174082405865192,0.010997099801898,0.00859172083437443,-0.0511566810309887,-0.339097410440445,0.339097410440445,-0.184190183877945,0.328425109386444,-0.795633971691132,-0.976831316947937,-1.19660234451294,2023,0.3005204,"17 R",569315,2825711,"BB49",2023,"95","95","50","50","0","0",45
"171","BB49_R",0.0107767218723893,0.0194332040846348,0.0116134583950043,0.00800972804427147,-0.147286683320999,-0.416262954473495,0.416262954473495,-0.275469809770584,0.317250162363052,-0.718106508255005,-0.903960108757019,-1.19358241558075,2023,0.3005204,"17 R",569345,2825721,"BB49",2023,"92","92","88","88","0","0",4
"172","BB49_S",0.0110515262931585,0.0190303865820169,0.0117343161255121,0.00753825763240457,-0.188989207148552,-0.43254479765892,0.43254479765892,-0.32658264040947,0.368196547031403,-0.701784491539001,-0.931962549686432,-1.18963706493378,2023,0.30122748,"17 R",569337,2825703,"BB49",2023,"98.3","98.3","9.3","9","0.3","0",89
"173","BB50_C",0.0307977329939604,0.051336195319891,0.0251492168754339,0.00366512220352888,-0.787300169467926,-0.866726040840149,0.866726040840149,-1.11840641498566,0.172349750995636,-0.329153448343277,-0.459173142910004,-1.17612564563751,2023,0.3005204,"17 R",570953,2826457,"BB50",2023,"67.15","67.15","31.5","31.5","0","0",35.65
"174","BB50_E",0.0302472915500402,0.0526575595140457,0.0249049924314022,0.00354498345404863,-0.790189743041992,-0.87384968996048,0.87384968996048,-1.12618768215179,0.123053386807442,-0.338838428258896,-0.427108287811279,-1.16885566711426,2023,0.3005204,"17 R",570958,2826472,"BB50",2023,"80.3","80.3","42","42","0","0",38.3
"175","BB50_L",0.0298314541578293,0.0489425323903561,0.0229727942496538,0.00236691581085324,-0.852979123592377,-0.907739579677582,0.907739579677582,-1.21977782249451,0.19920925796032,-0.283584475517273,-0.445229023694992,-1.16419363021851,2023,0.3005204,"17 R",570938,2826458,"BB50",2023,"75","75","54","54","0","0",21
"176","BB50_R",0.0313488356769085,0.0498824417591095,0.0246708281338215,0.00460777943953872,-0.743703365325928,-0.83087682723999,0.83087682723999,-1.02786898612976,0.225423395633698,-0.294985145330429,-0.47481033205986,-1.1862690448761,2023,0.3005204,"17 R",570969,2826453,"BB50",2023,"86.1","86.1","59.5","59.5","0","0",26.6
"177","BB50_S",0.030794333666563,0.051068976521492,0.0246652904897928,0.00401600217446685,-0.769263803958893,-0.854188859462738,0.854188859462738,-1.07993507385254,0.178659185767174,-0.312639504671097,-0.451149195432663,-1.17507600784302,2023,0.3005204,"17 R",570947,2826442,"BB50",2023,"62.6","62.6","52.5","52.5","0","0",10.1
"180","BB53_C",0.032160609960556,0.0571330524981022,0.0277883689850569,0.00321110407821834,-0.818436622619629,-0.893573641777039,0.893573641777039,-1.18924272060394,0.0840447023510933,-0.37123441696167,-0.420201152563095,-1.2363520860672,2023,2.343111,"17 R",568758,2822440,"BB53",2023,"63.75","63.75","47.75","47.75","0","0",16
"181","BB53_E",0.0350317358970642,0.0605807974934578,0.0267079267650843,0.00474339537322521,-0.761489391326904,-0.854773700237274,0.854773700237274,-1.04754889011383,0.0974776744842529,-0.251791268587112,-0.334576725959778,-1.22359764575958,2023,2.3990517,"17 R",568763,2822423,"BB53",2023,"28.5","28.5","21.5","20.75","0","0.75",7
"182","BB53_L",0.0305326879024506,0.0538258925080299,0.0253822412341833,0.00309798819944263,-0.815764129161835,-0.891153275966644,0.891153275966644,-1.1736695766449,0.105449862778187,-0.345688015222549,-0.418100744485855,-1.24167811870575,2023,2.4466228,"17 R",568773,2822444,"BB53",2023,"60.5","60.5","58.5","58.5","0","0",2
